date,occupancy,price,listings,calendar_file_date,bookings
2019-04-09,0.7995680528500042,62.93410688574574,23614,2019-03-08,18881.0
2019-04-10,0.7997374438892182,62.99542644194122,23614,2019-03-08,18885.0
2019-04-11,0.9368859779696338,65.71743290945435,23513,2019-04-11,22029.0
2019-04-12,0.9457321481733509,103.61651001573597,23513,2019-04-11,22237.0
2019-04-13,0.933441075149917,103.69331858971633,23513,2019-04-11,21948.0
2019-04-14,0.9005656445370646,64.0707268319653,23513,2019-04-11,21175.0
2019-04-15,0.8877216858758984,64.0394675286012,23513,2019-04-11,20873.0
2019-04-16,0.8815123548675201,63.97473737932208,23513,2019-04-11,20727.0
2019-04-17,0.8818100625186067,64.14817335091226,23513,2019-04-11,20734.0
2019-04-18,0.8887849274869222,64.9595968187811,23513,2019-04-11,20898.0
2019-04-19,0.9111130013184197,104.96797516267597,23513,2019-04-11,21423.0
2019-04-20,0.9089865180963722,105.12929017990048,23513,2019-04-11,21373.0
2019-04-21,0.8813847658741972,65.52707013141666,23513,2019-04-11,20724.0
2019-04-22,0.845021902777187,64.50912261302258,23513,2019-04-11,19869.0
2019-04-23,0.8420448262663207,64.20469527495428,23513,2019-04-11,19799.0
2019-04-24,0.845021902777187,65.60630289627015,23513,2019-04-11,19869.0
2019-04-25,0.8531025390209671,64.41934249138774,23513,2019-04-11,20059.0
2019-04-26,0.8623740058690936,103.87704674010122,23513,2019-04-11,20277.0
2019-04-27,0.8610981159358653,104.01165312805682,23513,2019-04-11,20247.0
2019-04-28,0.8327733594181942,64.29171096840047,23513,2019-04-11,19581.0
2019-04-29,0.8235018925700677,64.22706587845022,23513,2019-04-11,19363.0
2019-04-30,0.8286054523029813,64.45332369327606,23513,2019-04-11,19483.0
2019-05-01,0.8459575553948879,64.95997958576106,23513,2019-04-11,19891.0
2019-05-02,0.8590566920426997,65.25551822396122,23513,2019-04-11,20199.0
2019-05-03,0.8731340109726534,104.89465402117978,23513,2019-04-11,20530.0
2019-05-04,0.8662867349976608,104.85259218304768,23513,2019-04-11,20369.0
2019-05-05,0.830476757538383,64.72496066006039,23513,2019-04-11,19527.0
2019-05-06,0.8186109811593587,64.52494364819462,23513,2019-04-11,19248.0
2019-05-07,0.8172500318972483,64.6117466933186,23513,2019-04-11,19216.0
2019-05-08,0.8265214987453748,64.65997533279463,23513,2019-04-11,19434.0
2019-05-09,0.8432781865351082,65.16063454259346,23513,2019-04-11,19828.0
2019-05-10,0.8573129758006209,104.81427295538639,23513,2019-04-11,20158.0
2019-05-11,0.8571428571428572,104.83847233445329,23513,2019-04-11,20154.0
2019-05-12,0.8203972270658785,64.7728490622209,23513,2019-04-11,19290.0
2019-05-13,0.8083613320290903,64.57410794028836,23513,2019-04-11,19007.0
2019-05-14,0.9483769544527533,66.58837525492862,23536,2019-05-14,22321.0
2019-05-15,0.9284075458871516,69.46600951733515,23536,2019-05-14,21851.0
2019-05-16,0.915448674371176,64.1200713800136,23536,2019-05-14,21546.0
2019-05-17,0.9265380693405847,104.34207171991842,23536,2019-05-14,21807.0
2019-05-18,0.9287899388171312,104.512449014276,23536,2019-05-14,21860.0
2019-05-19,0.8821804894629504,63.87423521414004,23536,2019-05-14,20763.0
2019-05-20,0.8751699524133243,63.92645309313392,23536,2019-05-14,20598.0
2019-05-21,0.8747025832766825,64.90223487423522,23536,2019-05-14,20587.0
2019-05-22,0.8828178110129163,65.06224507138002,23536,2019-05-14,20778.0
2019-05-23,0.9012576478585996,64.99328687967369,23536,2019-05-14,21212.0
2019-05-24,0.9323589394969408,105.4150662814412,23536,2019-05-14,21944.0
2019-05-25,0.9309568320870156,105.96928110129164,23536,2019-05-14,21911.0
2019-05-26,0.8700288919102651,64.77630013596193,23536,2019-05-14,20477.0
2019-05-27,0.84156186267845,64.22799116247451,23536,2019-05-14,19807.0
2019-05-28,0.8351886471787899,64.22926580557444,23536,2019-05-14,19657.0
2019-05-29,0.8576223657375934,64.7136301835486,23536,2019-05-14,20185.0
2019-05-30,0.8990907545887151,66.18388851121686,23536,2019-05-14,21161.0
2019-05-31,0.9098402447314752,105.72841604350782,23536,2019-05-14,21414.0
2019-06-01,0.9025747790618627,105.53369306594153,23536,2019-05-14,21243.0
2019-06-02,0.8508242692046227,64.99668592794018,23536,2019-05-14,20025.0
2019-06-03,0.8351461590754589,64.76431849082257,23536,2019-05-14,19656.0
2019-06-04,0.8387576478585996,64.99626104690687,23536,2019-05-14,19741.0
2019-06-05,0.8568575798776342,65.14909075458871,23536,2019-05-14,20167.0
2019-06-06,0.8738103331067302,65.83314921821889,23536,2019-05-14,20566.0
2019-06-07,0.8953518014955812,106.00212440516655,23536,2019-05-14,21073.0
2019-06-08,0.9824706368411733,125.01935902732691,16943,2019-06-08,16646.0
2019-06-09,0.9588373655913979,66.16007224462365,23808,2019-06-08,22828.0
2019-06-10,0.9061239919354839,64.78011592741936,23808,2019-06-08,21573.0
2019-06-11,0.8931451612903226,64.81691028225806,23808,2019-06-08,21264.0
2019-06-12,0.8977234543010753,65.2421875,23808,2019-06-08,21373.0
2019-06-13,0.9194808467741935,65.86987567204301,23808,2019-06-08,21891.0
2019-06-14,0.928763440860215,105.06287802419355,23808,2019-06-08,22112.0
2019-06-15,0.9246891801075269,105.15456989247312,23808,2019-06-08,22015.0
2019-06-16,0.8788222446236559,65.33509744623656,23808,2019-06-08,20923.0
2019-06-17,0.874075940860215,65.25747647849462,23808,2019-06-08,20810.0
2019-06-18,0.8737819220430108,65.35740087365592,23808,2019-06-08,20803.0
2019-06-19,0.8777721774193549,65.47647849462365,23808,2019-06-08,20898.0
2019-06-20,0.8962113575268817,66.11798555107526,23808,2019-06-08,21337.0
2019-06-21,0.9055779569892473,105.63050235215054,23808,2019-06-08,21560.0
2019-06-22,0.9030577956989247,105.71299563172043,23808,2019-06-08,21500.0
2019-06-23,0.8609290994623656,65.89747143817205,23808,2019-06-08,20497.0
2019-06-24,0.8503444220430108,65.56392809139786,23808,2019-06-08,20245.0
2019-06-25,0.8480342741935484,65.60828293010752,23808,2019-06-08,20190.0
2019-06-26,0.8500924059139785,65.74269153225806,23808,2019-06-08,20239.0
2019-06-27,0.8526545698924731,65.86130712365592,23808,2019-06-08,20300.0
2019-06-28,0.8617271505376344,105.28893649193549,23808,2019-06-08,20516.0
2019-06-29,0.8631972446236559,105.36563340053763,23808,2019-06-08,20551.0
2019-06-30,0.8426159274193549,65.97085013440861,23808,2019-06-08,20061.0
2019-07-01,0.8507224462365591,66.35777889784946,23808,2019-06-08,20254.0
2019-07-02,0.8580729166666666,66.63562668010752,23808,2019-06-08,20429.0
2019-07-03,0.859332997311828,66.76797715053763,23808,2019-06-08,20459.0
2019-07-04,0.8569388440860215,66.80607358870968,23808,2019-06-08,20402.0
2019-07-05,0.8596270161290323,105.83551747311827,23808,2019-06-08,20466.0
2019-07-06,0.863239247311828,105.90049563172043,23808,2019-06-08,20552.0
2019-07-07,0.839885752688172,66.49147345430107,23808,2019-06-08,19996.0
2019-07-08,0.8345514112903226,66.15872815860214,23808,2019-06-08,19869.0
2019-07-09,0.8356434811827957,66.171875,23808,2019-06-08,19895.0
2019-07-10,0.8344254032258065,66.27385752688173,23808,2019-06-08,19866.0
2019-07-11,0.9458905513424882,65.88350071736012,24395,2019-07-11,23075.0
2019-07-12,0.9160893625742981,103.91379381020701,24395,2019-07-11,22348.0
2019-07-13,0.9037917606066816,104.24640295142447,24395,2019-07-11,22048.0
2019-07-14,0.8777208444353352,65.99807337569175,24395,2019-07-11,21412.0
2019-07-15,0.879934412789506,65.87116212338594,24395,2019-07-11,21466.0
2019-07-16,0.8842385734781717,66.0246361959418,24395,2019-07-11,21571.0
2019-07-17,0.8873949579831932,66.11342488214798,24395,2019-07-11,21648.0
2019-07-18,0.8789915966386554,66.33191227710597,24395,2019-07-11,21443.0
2019-07-19,0.8792375486780077,104.52424677187949,24395,2019-07-11,21449.0
2019-07-20,0.8782947325271572,104.73002664480427,24395,2019-07-11,21426.0
2019-07-21,0.858782537405206,66.39102275056364,24395,2019-07-11,20950.0
2019-07-22,0.8672678827628613,66.31715515474482,24395,2019-07-11,21157.0
2019-07-23,0.8673908587825374,66.38335724533717,24395,2019-07-11,21160.0
2019-07-24,0.8662430825988932,66.33838901414224,24395,2019-07-11,21132.0
2019-07-25,0.8720639475302316,66.72732117237139,24395,2019-07-11,21274.0
2019-07-26,0.8833777413404387,105.01262553802009,24395,2019-07-11,21550.0
2019-07-27,0.8817790530846485,105.15827013732323,24395,2019-07-11,21511.0
2019-07-28,0.8573068251690921,66.62307849969255,24395,2019-07-11,20914.0
2019-07-29,0.8501742160278746,66.15716335314613,24395,2019-07-11,20740.0
2019-07-30,0.8436564869850379,66.06960442713671,24395,2019-07-11,20581.0
2019-07-31,0.838655462184874,66.09866775978684,24395,2019-07-11,20459.0
2019-08-01,0.850707112113138,66.51399877023981,24395,2019-07-11,20753.0
2019-08-02,0.8580856732937077,104.75052264808362,24395,2019-07-11,20933.0
2019-08-03,0.8617749538839926,104.87435949989752,24395,2019-07-11,21023.0
2019-08-04,0.8458290633326502,66.57044476327117,24395,2019-07-11,20634.0
2019-08-05,0.8490674318507891,66.4093461774954,24395,2019-07-11,20713.0
2019-08-06,0.8516909202705473,66.36212338593974,24395,2019-07-11,20777.0
2019-08-07,0.8532486165197787,66.46636605861858,24395,2019-07-11,20815.0
2019-08-08,0.8585365853658536,66.717974994876,24395,2019-07-11,20944.0
2019-08-09,0.8614470178315229,104.96023775363804,24395,2019-07-11,21015.0
2019-08-10,0.8610780897724943,104.93035458085673,24395,2019-07-11,21006.0
2019-08-11,0.8432055749128919,66.58044681287149,24395,2019-07-11,20570.0
2019-08-12,0.9837532907107935,55.26145167356149,13295,2019-08-12,13079.0
2019-08-13,0.9489592244083263,65.78732331255856,24549,2019-08-12,23296.0
2019-08-14,0.9251293331703939,65.85885372112917,24549,2019-08-12,22711.0
2019-08-15,0.9162083995274757,66.19406085787608,24549,2019-08-12,22492.0
2019-08-16,0.907979958450446,104.07902562222493,24549,2019-08-12,22290.0
2019-08-17,0.9026844270642389,104.16098415414069,24549,2019-08-12,22160.0
2019-08-18,0.872499898162858,66.07385229540918,24549,2019-08-12,21419.0
2019-08-19,0.8690374353334148,65.91954865778646,24549,2019-08-12,21334.0
2019-08-20,0.8645973359403641,66.02435944437656,24549,2019-08-12,21225.0
2019-08-21,0.8637826388040246,66.08175485763168,24549,2019-08-12,21205.0
2019-08-22,0.8656157073607886,66.31756894374516,24549,2019-08-12,21250.0
2019-08-23,0.8715629964560675,104.26208806876043,24549,2019-08-12,21396.0
2019-08-24,0.872377693592407,104.45989653346369,24549,2019-08-12,21416.0
2019-08-25,0.8467147337977107,66.30640759297731,24549,2019-08-12,20786.0
2019-08-26,0.8411747932706016,66.02818852091735,24549,2019-08-12,20650.0
2019-08-27,0.8353497087457737,66.16892745122001,24549,2019-08-12,20507.0
2019-08-28,0.8344942767526172,66.1770744225834,24549,2019-08-12,20486.0
